Athlete,Year,University,Time,Adjusted Time,Meet,Start Date,End Date,Time_S,apcpsfc,spfh2m,pressfc,ugrd10m,tmp2m,vgrd10m,celsius,real_days_year,adj_S,previous_time,PR,farenheit,wet_bulb,heat_index,rh2m,days_since_event
n50,FR-1,u4,14:43.2,14:43.2,m78,5/6/11,5/14/11,883,0,0.0024471,92490.79688,2.519999981,292.9299927,2.539999962,19.7799927,134,883,834,834,67.60398686,8.120444283,64.80614697,15.78215789,29
n290,JR-3,u4,14:54.1,14:54.1,m78,5/6/11,5/14/11,894,0,0.0024471,92490.79688,2.519999981,292.9299927,2.539999962,19.7799927,134,894,837,837,67.60398686,8.120444283,64.80614697,15.78215789,29
n9,JR-3,u1,15:03.5,15:03.5,m78,5/6/11,5/14/11,903,0,0.0024471,92490.79688,2.519999981,292.9299927,2.539999962,19.7799927,134,903,845,836,67.60398686,8.120444283,64.80614697,15.78215789,35
n218,FR-1,u2,15:11.5,15:11.5,m78,5/6/11,5/14/11,911,0,0.0024471,92490.79688,2.519999981,292.9299927,2.539999962,19.7799927,134,911,891,891,67.60398686,8.120444283,64.80614697,15.78215789,37
n317,SO-2,u8,14:37.9,14:37.9,m24,4/20/10,4/24/10,877,0,0.0057915,101318.2266,2.950000048,290.940033,-0.400000006,17.790033,110,877,888,888,64.0220594,11.33956051,62.30220643,46.33917205,25
n137,JR-3,u32,14:40.7,14:40.7,m24,4/20/10,4/24/10,880,0,0.0057915,101318.2266,2.950000048,290.940033,-0.400000006,17.790033,110,880,886,886,64.0220594,11.33956051,62.30220643,46.33917205,11
n257,JR-3,u41,13:48.3,13:48.3,m79,4/5/12,4/7/12,828,0,0.0040972,101302.8828,-2.589999914,285.0900269,-9.119999886,11.9400269,97,828,897,897,53.49204842,6.548894662,50.78750152,47.79251621,0
n244,SR-4,u27,14:04.8,14:04.8,m79,4/5/12,4/7/12,844,0,0.0040972,101302.8828,-2.589999914,285.0900269,-9.119999886,11.9400269,97,844,885,885,53.49204842,6.548894662,50.78750152,47.79251621,0
n84,SO-2,u19,14:44.7,14:44.7,m79,4/5/12,4/7/12,884,0,0.0040972,101302.8828,-2.589999914,285.0900269,-9.119999886,11.9400269,97,884,865,865,53.49204842,6.548894662,50.78750152,47.79251621,7
n176,JR-3,u19,15:12.2,15:12.2,m79,4/5/12,4/7/12,912,0,0.0040972,101302.8828,-2.589999914,285.0900269,-9.119999886,11.9400269,97,912,911,870,53.49204842,6.548894662,50.78750152,47.79251621,7
n117,JR-3,u19,15:21.8,15:21.8,m79,4/5/12,4/7/12,921,0,0.0040972,101302.8828,-2.589999914,285.0900269,-9.119999886,11.9400269,97,921,890,890,53.49204842,6.548894662,50.78750152,47.79251621,7
n289,SO-2,u41,14:56.9,14:56.9,m80,3/30/13,3/30/13,896,0,0.0039053,100189.2734,0.039999999,283.25,-1.299999952,10.1,89,896,858,858,50.18,5.271011043,47.29077217,50.9100462,0
n177,JR-3,u41,14:57.0,14:57.0,m80,3/30/13,3/30/13,896,0,0.0039053,100189.2734,0.039999999,283.25,-1.299999952,10.1,89,896,945,945,50.18,5.271011043,47.29077217,50.9100462,0
n106,JR-3,u41,14:57.1,14:57.1,m80,3/30/13,3/30/13,897,0,0.0039053,100189.2734,0.039999999,283.25,-1.299999952,10.1,89,897,887,847,50.18,5.271011043,47.29077217,50.9100462,0
n30,SR-4,u41,14:58.8,14:58.8,m80,3/30/13,3/30/13,898,0,0.0039053,100189.2734,0.039999999,283.25,-1.299999952,10.1,89,898,834,825,50.18,5.271011043,47.29077217,50.9100462,0
n35,JR-3,u19,14:03.3,14:03.3,m31,4/19/12,4/21/12,843,0,0.0090615,98762.24219,1.220000029,287,2.640000105,13.85,112,843,829,829,56.93,12.81493,56.59713344,90.93900937,22
n257,JR-3,u41,14:08.5,14:08.5,m31,4/19/12,4/21/12,848,0,0.0090615,98762.24219,1.220000029,287,2.640000105,13.85,112,848,828,828,56.93,12.81493,56.59713344,90.93900937,15
n212,FR-1,u41,14:09.6,14:09.6,m31,4/19/12,4/21/12,849,0,0.0090615,98762.24219,1.220000029,287,2.640000105,13.85,112,849,835,835,56.93,12.81493,56.59713344,90.93900937,15
n83,FR-1,u19,14:13.3,14:13.3,m31,4/19/12,4/21/12,853,0,0.0090615,98762.24219,1.220000029,287,2.640000105,13.85,112,853,847,847,56.93,12.81493,56.59713344,90.93900937,15
n105,SO-2,u24,14:28.5,14:28.5,m31,4/19/12,4/21/12,868,0,0.0090615,98762.24219,1.220000029,287,2.640000105,13.85,112,868,856,856,56.93,12.81493,56.59713344,90.93900937,0
n106,FR-1,u41,14:42.8,14:42.8,m31,4/19/12,4/21/12,882,0,0.0090615,98762.24219,1.220000029,287,2.640000105,13.85,112,882,847,847,56.93,12.81493,56.59713344,90.93900937,15
n171,SR-4,u8,14:48.5,14:48.5,m31,4/19/12,4/21/12,888,0,0.0090615,98762.24219,1.220000029,287,2.640000105,13.85,112,888,840,840,56.93,12.81493,56.59713344,90.93900937,22
n180,FR-1,u41,15:21.3,15:21.3,m31,4/19/12,4/21/12,921,0,0.0090615,98762.24219,1.220000029,287,2.640000105,13.85,112,921,866,866,56.93,12.81493,56.59713344,90.93900937,15
n20,JR-3,u9,13:44.8,13:44.8,m81,6/9/10,6/12/10,824,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,824,839,805,58.17200432,12.1369064,57.38475871,78.62880766,14
n22,JR-3,u11,13:45.4,13:45.4,m81,6/9/10,6/12/10,825,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,825,832,832,58.17200432,12.1369064,57.38475871,78.62880766,14
n186,SR-4,u27,13:46.2,13:46.2,m81,6/9/10,6/12/10,826,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,826,833,829,58.17200432,12.1369064,57.38475871,78.62880766,14
n1,SO-2,u1,13:49.1,13:49.1,m81,6/9/10,6/12/10,829,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,829,842,811,58.17200432,12.1369064,57.38475871,78.62880766,14
n35,SO-2,u19,13:50.8,13:50.8,m81,6/9/10,6/12/10,830,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,830,843,843,58.17200432,12.1369064,57.38475871,78.62880766,14
n27,SO-2,u15,13:53.3,13:53.3,m81,6/9/10,6/12/10,833,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,833,853,853,58.17200432,12.1369064,57.38475871,78.62880766,14
n16,FR-1,u8,13:54.0,13:54.0,m81,6/9/10,6/12/10,833,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,833,851,836,58.17200432,12.1369064,57.38475871,78.62880766,14
n318,SR-4,u3,13:54.3,13:54.3,m81,6/9/10,6/12/10,834,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,834,847,825,58.17200432,12.1369064,57.38475871,78.62880766,14
n47,SO-2,u6,13:55.7,13:55.7,m81,6/9/10,6/12/10,835,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,835,842,828,58.17200432,12.1369064,57.38475871,78.62880766,14
n3,JR-3,u1,13:55.8,13:55.8,m81,6/9/10,6/12/10,835,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,835,847,828,58.17200432,12.1369064,57.38475871,78.62880766,14
n319,SR-4,u4,14:00.3,14:00.3,m81,6/9/10,6/12/10,840,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,840,847,807,58.17200432,12.1369064,57.38475871,78.62880766,14
n28,SO-2,u16,14:01.4,14:01.4,m81,6/9/10,6/12/10,841,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,841,846,836,58.17200432,12.1369064,57.38475871,78.62880766,14
n34,SO-2,u16,14:05.1,14:05.1,m81,6/9/10,6/12/10,845,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,845,845,829,58.17200432,12.1369064,57.38475871,78.62880766,14
n43,JR-3,u22,14:06.3,14:06.3,m81,6/9/10,6/12/10,846,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,846,850,832,58.17200432,12.1369064,57.38475871,78.62880766,14
n188,SO-2,u37,14:06.8,14:06.8,m81,6/9/10,6/12/10,846,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,846,846,846,58.17200432,12.1369064,57.38475871,78.62880766,14
n5,SR-4,u3,14:08.0,14:08.0,m81,6/9/10,6/12/10,847,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,847,842,831,58.17200432,12.1369064,57.38475871,78.62880766,14
n36,SO-2,u20,14:08.0,14:08.0,m81,6/9/10,6/12/10,848,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,848,844,842,58.17200432,12.1369064,57.38475871,78.62880766,14
n215,SR-4,u13,14:11.8,14:11.8,m81,6/9/10,6/12/10,851,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,851,842,828,58.17200432,12.1369064,57.38475871,78.62880766,14
n124,JR-3,u15,14:15.5,14:15.5,m81,6/9/10,6/12/10,855,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,855,851,844,58.17200432,12.1369064,57.38475871,78.62880766,14
n320,SR-4,u21,14:21.4,14:21.4,m81,6/9/10,6/12/10,861,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,861,848,828,58.17200432,12.1369064,57.38475871,78.62880766,14
n2,JR-3,u1,14:23.2,14:23.2,m81,6/9/10,6/12/10,863,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,863,846,809,58.17200432,12.1369064,57.38475871,78.62880766,14
n187,JR-3,u26,14:24.8,14:24.8,m81,6/9/10,6/12/10,864,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,864,852,852,58.17200432,12.1369064,57.38475871,78.62880766,14
n321,SO-2,u4,14:29.3,14:29.3,m81,6/9/10,6/12/10,869,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,869,847,847,58.17200432,12.1369064,57.38475871,78.62880766,14
n161,SR-4,u20,14:32.2,14:32.2,m81,6/9/10,6/12/10,872,0,0.0080485,100536.4531,-0.039999999,287.6900024,-3.559999943,14.5400024,163,872,853,843,58.17200432,12.1369064,57.38475871,78.62880766,14
n15,JR-3,u9,14:00.4,14:00.4,m82,5/11/11,5/14/11,840,0,0.0066564,101086.7734,1.960000038,283.4700012,2.920000076,10.3200012,134,840,806,806,50.57600216,8.859443949,49.38843428,86.27301927,13
n21,JR-3,u9,14:09.8,14:09.8,m82,5/11/11,5/14/11,849,0,0.0066564,101086.7734,1.960000038,283.4700012,2.920000076,10.3200012,134,849,844,838,50.57600216,8.859443949,49.38843428,86.27301927,29
n322,JR-3,u9,14:17.3,14:17.3,m82,5/11/11,5/14/11,857,0,0.0066564,101086.7734,1.960000038,283.4700012,2.920000076,10.3200012,134,857,853,853,50.57600216,8.859443949,49.38843428,86.27301927,13
n323,SO-2,u9,14:18.2,14:18.2,m82,5/11/11,5/14/11,858,0,0.0066564,101086.7734,1.960000038,283.4700012,2.920000076,10.3200012,134,858,947,947,50.57600216,8.859443949,49.38843428,86.27301927,0
n30,SR-4,u15,14:12.3,14:12.3,m29,5/7/11,5/8/11,852,0,0.0064964,100873.3594,2.430000067,285.2099915,-2.289999962,12.0599915,128,852,825,825,53.7079847,9.37868223,52.29733625,74.86283155,43
n120,SR-4,u43,14:15.3,14:15.3,m29,5/7/11,5/8/11,855,0,0.0064964,100873.3594,2.430000067,285.2099915,-2.289999962,12.0599915,128,855,825,825,53.7079847,9.37868223,52.29733625,74.86283155,7
n140,JR-3,u36,14:30.7,14:30.7,m29,5/7/11,5/8/11,870,0,0.0064964,100873.3594,2.430000067,285.2099915,-2.289999962,12.0599915,128,870,885,885,53.7079847,9.37868223,52.29733625,74.86283155,0
n124,SR-4,u15,14:32.6,14:32.6,m29,5/7/11,5/8/11,872,0,0.0064964,100873.3594,2.430000067,285.2099915,-2.289999962,12.0599915,128,872,856,844,53.7079847,9.37868223,52.29733625,74.86283155,29
n141,FR-1,u31,14:37.3,14:37.3,m29,5/7/11,5/8/11,877,0,0.0064964,100873.3594,2.430000067,285.2099915,-2.289999962,12.0599915,128,877,861,861,53.7079847,9.37868223,52.29733625,74.86283155,9
n70,SR-4,u31,14:37.3,14:37.3,m29,5/7/11,5/8/11,877,0,0.0064964,100873.3594,2.430000067,285.2099915,-2.289999962,12.0599915,128,877,852,852,53.7079847,9.37868223,52.29733625,74.86283155,9
n69,JR-3,u30,15:01.7,15:01.7,m29,5/7/11,5/8/11,901,0,0.0064964,100873.3594,2.430000067,285.2099915,-2.289999962,12.0599915,128,901,895,866,53.7079847,9.37868223,52.29733625,74.86283155,0
n169,SO-2,u31,15:07.3,15:07.3,m29,5/7/11,5/8/11,907,0,0.0064964,100873.3594,2.430000067,285.2099915,-2.289999962,12.0599915,128,907,934,934,53.7079847,9.37868223,52.29733625,74.86283155,0
n324,SO-2,u36,15:23.0,15:23.0,m29,5/7/11,5/8/11,923,0,0.0064964,100873.3594,2.430000067,285.2099915,-2.289999962,12.0599915,128,923,901,901,53.7079847,9.37868223,52.29733625,74.86283155,0
n325,JR-3,u43,15:32.5,15:32.5,m29,5/7/11,5/8/11,932,0,0.0064964,100873.3594,2.430000067,285.2099915,-2.289999962,12.0599915,128,932,917,917,53.7079847,9.37868223,52.29733625,74.86283155,0
n31,SO-2,u17,13:41.1,13:41.1,m83,5/11/12,5/13/12,821,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,821,838,814,48.57797372,6.587953617,46.60692223,73.85427948,0
n42,SR-4,u21,13:51.0,13:51.0,m84,5/11/12,5/13/12,831,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,831,832,825,48.57797372,6.587953617,46.60692223,73.85427948,0
n114,JR-3,u16,13:52.5,13:52.5,m85,5/11/12,5/13/12,832,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,832,813,813,48.57797372,6.587953617,46.60692223,73.85427948,37
n282,SO-2,u17,13:54.9,13:54.9,m86,5/11/12,5/13/12,834,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,834,822,822,48.57797372,6.587953617,46.60692223,73.85427948,14
n156,SO-2,u17,13:58.9,13:58.9,m87,5/11/12,5/13/12,838,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,838,847,829,48.57797372,6.587953617,46.60692223,73.85427948,0
n34,SR-4,u16,14:05.0,14:05.0,m88,5/11/12,5/13/12,845,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,845,828,828,48.57797372,6.587953617,46.60692223,73.85427948,37
n28,SR-4,u16,14:09.4,14:09.4,m89,5/11/12,5/13/12,849,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,849,823,823,48.57797372,6.587953617,46.60692223,73.85427948,0
n199,JR-3,u16,14:11.0,14:11.0,m90,5/11/12,5/13/12,850,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,850,847,847,48.57797372,6.587953617,46.60692223,73.85427948,0
n223,JR-3,u21,14:21.0,14:21.0,m91,5/11/12,5/13/12,860,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,860,850,850,48.57797372,6.587953617,46.60692223,73.85427948,14
n164,SR-4,u35,14:27.8,14:27.8,m92,5/11/12,5/13/12,867,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,867,882,849,48.57797372,6.587953617,46.60692223,73.85427948,0
n128,SO-2,u21,14:36.6,14:36.6,m93,5/11/12,5/13/12,876,0,0.0053938,99129.40625,1.049999952,282.3599854,-1.110000014,9.2099854,134,876,851,851,48.57797372,6.587953617,46.60692223,73.85427948,23
n86,SO-2,u39,13:21.9,13:21.9,m2,4/29/12,4/29/12,801,0,0.00774,100490.3203,1.139999986,285.5799866,-3.690000057,12.4299866,120,801,812,812,54.37397588,10.96593301,53.58714082,86.71845427,23
n16,JR-3,u8,13:33.2,13:33.2,m2,4/29/12,4/29/12,813,0,0.00774,100490.3203,1.139999986,285.5799866,-3.690000057,12.4299866,120,813,849,811,54.37397588,10.96593301,53.58714082,86.71845427,0
n91,SR-4,u12,13:34.4,13:34.4,m2,4/29/12,4/29/12,814,0,0.00774,100490.3203,1.139999986,285.5799866,-3.690000057,12.4299866,120,814,855,854,54.37397588,10.96593301,53.58714082,86.71845427,0
n84,JR-3,u19,15:06.6,15:06.6,m94,3/15/13,3/16/13,906,0,0.005717,99053.32813,4.579999924,281.5,2.109999895,8.35,75,906,868,865,47.03,6.616792589,45.32939153,82.90194747,0
n176,SR-4,u19,15:07.1,15:07.1,m94,3/15/13,3/16/13,907,0,0.005717,99053.32813,4.579999924,281.5,2.109999895,8.35,75,907,912,870,47.03,6.616792589,45.32939153,82.90194747,0
n181,SO-2,u19,15:23.3,15:23.3,m94,3/15/13,3/16/13,923,0,0.005717,99053.32813,4.579999924,281.5,2.109999895,8.35,75,923,877,877,47.03,6.616792589,45.32939153,82.90194747,0
n56,JR-3,u14,14:02.6,14:02.6,m63,4/18/13,4/20/13,842,0,0.0022688,98794.75,-1.580000043,291.2200317,-1.730000019,18.0700317,109,842,894,894,64.52605706,7.321091461,61.49607703,17.39179275,0
n184,SR-4,u33,14:09.5,14:09.5,m63,4/18/13,4/20/13,849,0,0.0022688,98794.75,-1.580000043,291.2200317,-1.730000019,18.0700317,109,849,868,868,64.52605706,7.321091461,61.49607703,17.39179275,0
n292,SR-4,u4,14:12.9,14:12.9,m63,4/18/13,4/20/13,852,0,0.0022688,98794.75,-1.580000043,291.2200317,-1.730000019,18.0700317,109,852,907,907,64.52605706,7.321091461,61.49607703,17.39179275,0
n112,JR-3,u29,14:13.0,14:13.0,m63,4/18/13,4/20/13,853,0,0.0022688,98794.75,-1.580000043,291.2200317,-1.730000019,18.0700317,109,853,883,847,64.52605706,7.321091461,61.49607703,17.39179275,0
n168,JR-3,u15,14:17.2,14:17.2,m63,4/18/13,4/20/13,857,0,0.0022688,98794.75,-1.580000043,291.2200317,-1.730000019,18.0700317,109,857,892,853,64.52605706,7.321091461,61.49607703,17.39179275,0
n287,JR-3,u6,14:20.3,14:20.3,m63,4/18/13,4/20/13,860,0,0.0022688,98794.75,-1.580000043,291.2200317,-1.730000019,18.0700317,109,860,862,862,64.52605706,7.321091461,61.49607703,17.39179275,0
n170,SR-4,u15,14:05.6,14:05.6,m29,5/5/12,5/6/12,845,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,845,818,818,58.3520153,13.51600559,58.12811923,90.23196597,16
n115,SR-4,u30,14:06.0,14:06.0,m29,5/5/12,5/6/12,846,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,846,814,814,58.3520153,13.51600559,58.12811923,90.23196597,30
n111,SO-2,u15,14:06.8,14:06.8,m29,5/5/12,5/6/12,846,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,846,846,846,58.3520153,13.51600559,58.12811923,90.23196597,37
n112,SO-2,u29,14:07.9,14:07.9,m29,5/5/12,5/6/12,847,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,847,847,847,58.3520153,13.51600559,58.12811923,90.23196597,16
n99,SO-2,u43,14:09.7,14:09.7,m29,5/5/12,5/6/12,849,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,849,836,836,58.3520153,13.51600559,58.12811923,90.23196597,30
n168,SO-2,u15,14:14.0,14:14.0,m29,5/5/12,5/6/12,853,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,853,943,943,58.3520153,13.51600559,58.12811923,90.23196597,0
n139,JR-3,u15,14:22.8,14:22.8,m29,5/5/12,5/6/12,862,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,862,860,860,58.3520153,13.51600559,58.12811923,90.23196597,0
n69,SR-4,u30,14:26.0,14:26.0,m29,5/5/12,5/6/12,865,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,865,901,866,58.3520153,13.51600559,58.12811923,90.23196597,0
n261,SR-4,u29,14:36.5,14:36.5,m29,5/5/12,5/6/12,876,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,876,889,864,58.3520153,13.51600559,58.12811923,90.23196597,16
n142,SR-4,u29,14:43.8,14:43.8,m29,5/5/12,5/6/12,883,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,883,871,871,58.3520153,13.51600559,58.12811923,90.23196597,0
n169,JR-3,u31,15:13.1,15:13.1,m29,5/5/12,5/6/12,913,0,0.0091974,101614.9531,-2.789999962,287.7900085,-0.360000014,14.6400085,127,913,907,907,58.3520153,13.51600559,58.12811923,90.23196597,0
n38,JR-3,u3,14:05.1,14:05.1,m19,4/6/13,4/6/13,845,0.834999979,0.0068758,99402.67188,3.650000095,282.3500061,5.889999866,9.2000061,96,845,838,838,48.56001098,8.575691169,47.55607871,94.46950278,0
n304,JR-3,u3,14:21.5,14:21.5,m19,4/6/13,4/6/13,861,0.834999979,0.0068758,99402.67188,3.650000095,282.3500061,5.889999866,9.2000061,96,861,902,897,48.56001098,8.575691169,47.55607871,94.46950278,0
n326,JR-3,u3,14:45.2,14:45.2,m19,4/6/13,4/6/13,885,0.834999979,0.0068758,99402.67188,3.650000095,282.3500061,5.889999866,9.2000061,96,885,869,869,48.56001098,8.575691169,47.55607871,94.46950278,0
n218,JR-3,u13,14:08.0,14:08.0,m2,5/4/14,5/4/14,848,0,0.006416,101041.2891,3.099999905,281.6199951,-1.080000043,8.4699951,124,848,870,846,47.24599118,7.816416418,46.0949982,94.13633833,0
n55,JR-3,u26,14:10.0,14:10.0,m2,5/4/14,5/4/14,849,0,0.006416,101041.2891,3.099999905,281.6199951,-1.080000043,8.4699951,124,849,852,840,47.24599118,7.816416418,46.0949982,94.13633833,15
n96,SR-4,u8,14:20.9,14:20.9,m2,5/4/14,5/4/14,860,0,0.006416,101041.2891,3.099999905,281.6199951,-1.080000043,8.4699951,124,860,854,854,47.24599118,7.816416418,46.0949982,94.13633833,15
n78,JR-3,u35,14:26.2,14:26.2,m2,5/4/14,5/4/14,866,0,0.006416,101041.2891,3.099999905,281.6199951,-1.080000043,8.4699951,124,866,849,841,47.24599118,7.816416418,46.0949982,94.13633833,16
n57,SO-2,u26,14:33.2,14:33.2,m2,5/4/14,5/4/14,873,0,0.006416,101041.2891,3.099999905,281.6199951,-1.080000043,8.4699951,124,873,867,852,47.24599118,7.816416418,46.0949982,94.13633833,15
n327,FR-1,u8,14:39.8,14:39.8,m2,5/4/14,5/4/14,879,0,0.006416,101041.2891,3.099999905,281.6199951,-1.080000043,8.4699951,124,879,860,860,47.24599118,7.816416418,46.0949982,94.13633833,37
n311,JR-3,u26,14:49.5,14:49.5,m2,5/4/14,5/4/14,889,0,0.006416,101041.2891,3.099999905,281.6199951,-1.080000043,8.4699951,124,889,869,869,47.24599118,7.816416418,46.0949982,94.13633833,15
n328,SR-4,u13,14:18.2,14:54.1,m53,5/12/10,5/15/10,858,0,0.0068084,84840.3125,-2.299999952,285.7999878,-0.419999987,12.6499878,135,894,816,816,54.76997804,8.761641727,52.93043877,63.47793459,29
n25,JR-3,u13,14:40.4,14:15.5,m53,5/12/10,5/15/10,880,0,0.0068084,84840.3125,-2.299999952,285.7999878,-0.419999987,12.6499878,135,855,844,844,54.76997804,8.761641727,52.93043877,63.47793459,14
n43,JR-3,u22,15:07.9,14:41.8,m53,5/12/10,5/15/10,907,0,0.0068084,84840.3125,-2.299999952,285.7999878,-0.419999987,12.6499878,135,881,832,832,54.76997804,8.761641727,52.93043877,63.47793459,29
n20,JR-3,u9,13:59.3,13:59.3,m95,5/27/10,5/29/10,839,0,0.0134312,99003.02344,-0.629999995,306.8399963,0.330000013,33.6899963,149,839,854,805,92.64199334,23.62625542,93.52535604,40.83326316,14
n2,JR-3,u1,14:06.3,14:06.3,m95,5/27/10,5/29/10,846,0,0.0134312,99003.02344,-0.629999995,306.8399963,0.330000013,33.6899963,149,846,825,809,92.64199334,23.62625542,93.52535604,40.83326316,13
n215,SR-4,u13,14:02.0,14:02.0,m95,5/27/10,5/29/10,842,0,0.0134312,99003.02344,-0.629999995,306.8399963,0.330000013,33.6899963,149,842,828,828,92.64199334,23.62625542,93.52535604,40.83326316,28
n319,SR-4,u4,14:07.0,14:07.0,m95,5/27/10,5/29/10,847,0,0.0134312,99003.02344,-0.629999995,306.8399963,0.330000013,33.6899963,149,847,807,807,92.64199334,23.62625542,93.52535604,40.83326316,43
n1,SO-2,u1,14:02.2,14:02.2,m95,5/27/10,5/29/10,842,0,0.0134312,99003.02344,-0.629999995,306.8399963,0.330000013,33.6899963,149,842,823,811,92.64199334,23.62625542,93.52535604,40.83326316,13
n318,SR-4,u3,14:07.1,14:07.1,m95,5/27/10,5/29/10,847,0,0.0134312,99003.02344,-0.629999995,306.8399963,0.330000013,33.6899963,149,847,825,825,92.64199334,23.62625542,93.52535604,40.83326316,64
